Time Steps,Polymerase Count,Burst Size,Burst Frequency,Poly proba movement,Poly Proba movement,A in gene
50001,5,4,0.9500000000000001,,0.0001,5.0
50101,5,4,0.9500000000000001,,0.0001,5.0
50201,5,4,0.9500000000000001,,0.0001,5.0
50301,5,4,0.9500000000000001,,0.0001,5.0
50401,5,4,0.9500000000000001,,0.0001,5.0
50501,5,4,0.9500000000000001,,0.0001,5.0
50601,5,4,0.9500000000000001,,0.0001,5.0
50701,5,4,0.9500000000000001,,0.0001,5.0
50801,5,4,0.9500000000000001,,0.0001,5.0
50901,5,4,0.9500000000000001,,0.0001,5.0
51001,5,4,0.9500000000000001,,0.0001,5.0
51101,5,4,0.9500000000000001,,0.0001,5.0
51201,5,4,0.9500000000000001,,0.0001,5.0
51301,5,4,0.9500000000000001,,0.0001,5.0
51401,5,4,0.9500000000000001,,0.0001,5.0
51501,5,4,0.9500000000000001,,0.0001,5.0
51601,5,4,0.9500000000000001,,0.0001,5.0
51701,5,4,0.9500000000000001,,0.0001,5.0
51801,5,4,0.9500000000000001,,0.0001,5.0
51901,5,4,0.9500000000000001,,0.0001,5.0
52001,5,4,0.9500000000000001,,0.0001,5.0
52101,5,4,0.9500000000000001,,0.0001,5.0
52201,5,4,0.9500000000000001,,0.0001,5.0
52301,5,4,0.9500000000000001,,0.0001,5.0
52401,5,4,0.9500000000000001,,0.0001,5.0
52501,5,4,0.9500000000000001,,0.0001,5.0
52601,5,4,0.9500000000000001,,0.0001,5.0
52701,5,4,0.9500000000000001,,0.0001,6.0
52801,5,4,0.9500000000000001,,0.0001,6.0
52901,5,4,0.9500000000000001,,0.0001,6.0
53001,5,4,0.9500000000000001,,0.0001,6.0
53101,5,4,0.9500000000000001,,0.0001,5.0
53201,5,4,0.9500000000000001,,0.0001,5.0
53301,5,4,0.9500000000000001,,0.0001,5.0
53401,5,4,0.9500000000000001,,0.0001,5.0
53501,5,4,0.9500000000000001,,0.0001,5.0
53601,5,4,0.9500000000000001,,0.0001,7.0
53701,5,4,0.9500000000000001,,0.0001,7.0
53801,5,4,0.9500000000000001,,0.0001,6.0
53901,5,4,0.9500000000000001,,0.0001,6.0
54001,5,4,0.9500000000000001,,0.0001,6.0
54101,5,4,0.9500000000000001,,0.0001,6.0
54201,5,4,0.9500000000000001,,0.0001,5.0
54301,5,4,0.9500000000000001,,0.0001,5.0
54401,5,4,0.9500000000000001,,0.0001,5.0
54501,5,4,0.9500000000000001,,0.0001,5.0
54601,5,4,0.9500000000000001,,0.0001,5.0
54701,5,4,0.9500000000000001,,0.0001,5.0
54801,5,4,0.9500000000000001,,0.0001,5.0
54901,5,4,0.9500000000000001,,0.0001,5.0
55001,6,4,0.9500000000000001,,0.0001,6.0
55101,6,4,0.9500000000000001,,0.0001,6.0
55201,6,4,0.9500000000000001,,0.0001,6.0
55301,6,4,0.9500000000000001,,0.0001,6.0
55401,6,4,0.9500000000000001,,0.0001,6.0
55501,6,4,0.9500000000000001,,0.0001,6.0
55601,6,4,0.9500000000000001,,0.0001,6.0
55701,6,4,0.9500000000000001,,0.0001,6.0
55801,6,4,0.9500000000000001,,0.0001,6.0
55901,5,4,0.9500000000000001,,0.0001,6.0
56001,5,4,0.9500000000000001,,0.0001,5.0
56101,5,4,0.9500000000000001,,0.0001,5.0
56201,5,4,0.9500000000000001,,0.0001,5.0
56301,5,4,0.9500000000000001,,0.0001,5.0
56401,5,4,0.9500000000000001,,0.0001,5.0
56501,5,4,0.9500000000000001,,0.0001,5.0
56601,5,4,0.9500000000000001,,0.0001,5.0
56701,5,4,0.9500000000000001,,0.0001,5.0
56801,5,4,0.9500000000000001,,0.0001,5.0
56901,5,4,0.9500000000000001,,0.0001,5.0
57001,5,4,0.9500000000000001,,0.0001,5.0
57101,5,4,0.9500000000000001,,0.0001,5.0
57201,5,4,0.9500000000000001,,0.0001,5.0
57301,5,4,0.9500000000000001,,0.0001,5.0
57401,5,4,0.9500000000000001,,0.0001,5.0
57501,5,4,0.9500000000000001,,0.0001,5.0
57601,5,4,0.9500000000000001,,0.0001,5.0
57701,5,4,0.9500000000000001,,0.0001,5.0
57801,5,4,0.9500000000000001,,0.0001,5.0
57901,5,4,0.9500000000000001,,0.0001,5.0
58001,5,4,0.9500000000000001,,0.0001,5.0
58101,5,4,0.9500000000000001,,0.0001,5.0
58201,5,4,0.9500000000000001,,0.0001,5.0
58301,5,4,0.9500000000000001,,0.0001,5.0
58401,5,4,0.9500000000000001,,0.0001,5.0
58501,5,4,0.9500000000000001,,0.0001,5.0
58601,5,4,0.9500000000000001,,0.0001,5.0
58701,5,4,0.9500000000000001,,0.0001,5.0
58801,5,4,0.9500000000000001,,0.0001,5.0
58901,5,4,0.9500000000000001,,0.0001,5.0
59001,5,4,0.9500000000000001,,0.0001,5.0
59101,5,4,0.9500000000000001,,0.0001,5.0
59201,5,4,0.9500000000000001,,0.0001,5.0
59301,5,4,0.9500000000000001,,0.0001,5.0
59401,5,4,0.9500000000000001,,0.0001,5.0
59501,5,4,0.9500000000000001,,0.0001,5.0
59601,5,4,0.9500000000000001,,0.0001,5.0
59701,5,4,0.9500000000000001,,0.0001,5.0
59801,5,4,0.9500000000000001,,0.0001,5.0
59901,5,4,0.9500000000000001,,0.0001,5.0
60001,5,4,0.9500000000000001,,0.0001,5.0
60101,5,4,0.9500000000000001,,0.0001,5.0
60201,5,4,0.9500000000000001,,0.0001,5.0
60301,5,4,0.9500000000000001,,0.0001,5.0
60401,5,4,0.9500000000000001,,0.0001,5.0
60501,5,4,0.9500000000000001,,0.0001,5.0
60601,5,4,0.9500000000000001,,0.0001,5.0
60701,5,4,0.9500000000000001,,0.0001,5.0
60801,5,4,0.9500000000000001,,0.0001,5.0
60901,5,4,0.9500000000000001,,0.0001,5.0
61001,5,4,0.9500000000000001,,0.0001,5.0
61101,5,4,0.9500000000000001,,0.0001,5.0
61201,5,4,0.9500000000000001,,0.0001,5.0
61301,5,4,0.9500000000000001,,0.0001,5.0
61401,5,4,0.9500000000000001,,0.0001,5.0
61501,5,4,0.9500000000000001,,0.0001,5.0
61601,5,4,0.9500000000000001,,0.0001,5.0
61701,5,4,0.9500000000000001,,0.0001,5.0
61801,5,4,0.9500000000000001,,0.0001,5.0
61901,5,4,0.9500000000000001,,0.0001,5.0
62001,5,4,0.9500000000000001,,0.0001,5.0
62101,5,4,0.9500000000000001,,0.0001,5.0
62201,5,4,0.9500000000000001,,0.0001,5.0
62301,5,4,0.9500000000000001,,0.0001,5.0
62401,5,4,0.9500000000000001,,0.0001,5.0
62501,5,4,0.9500000000000001,,0.0001,5.0
62601,5,4,0.9500000000000001,,0.0001,5.0
62701,5,4,0.9500000000000001,,0.0001,5.0
62801,5,4,0.9500000000000001,,0.0001,5.0
62901,5,4,0.9500000000000001,,0.0001,5.0
63001,5,4,0.9500000000000001,,0.0001,5.0
63101,5,4,0.9500000000000001,,0.0001,5.0
63201,5,4,0.9500000000000001,,0.0001,5.0
63301,5,4,0.9500000000000001,,0.0001,5.0
63401,5,4,0.9500000000000001,,0.0001,5.0
63501,5,4,0.9500000000000001,,0.0001,5.0
63601,5,4,0.9500000000000001,,0.0001,5.0
63701,5,4,0.9500000000000001,,0.0001,5.0
63801,5,4,0.9500000000000001,,0.0001,5.0
63901,5,4,0.9500000000000001,,0.0001,5.0
64001,5,4,0.9500000000000001,,0.0001,5.0
64101,5,4,0.9500000000000001,,0.0001,5.0
64201,5,4,0.9500000000000001,,0.0001,5.0
64301,5,4,0.9500000000000001,,0.0001,5.0
64401,5,4,0.9500000000000001,,0.0001,5.0
64501,5,4,0.9500000000000001,,0.0001,5.0
64601,5,4,0.9500000000000001,,0.0001,5.0
64701,5,4,0.9500000000000001,,0.0001,5.0
64801,5,4,0.9500000000000001,,0.0001,5.0
64901,5,4,0.9500000000000001,,0.0001,5.0
65001,5,4,0.9500000000000001,,0.0001,5.0
65101,5,4,0.9500000000000001,,0.0001,5.0
65201,5,4,0.9500000000000001,,0.0001,5.0
65301,5,4,0.9500000000000001,,0.0001,5.0
65401,5,4,0.9500000000000001,,0.0001,6.0
65501,5,4,0.9500000000000001,,0.0001,6.0
65601,5,4,0.9500000000000001,,0.0001,6.0
65701,5,4,0.9500000000000001,,0.0001,6.0
65801,5,4,0.9500000000000001,,0.0001,5.0
65901,5,4,0.9500000000000001,,0.0001,5.0
66001,5,4,0.9500000000000001,,0.0001,5.0
66101,5,4,0.9500000000000001,,0.0001,5.0
66201,5,4,0.9500000000000001,,0.0001,5.0
66301,5,4,0.9500000000000001,,0.0001,5.0
66401,5,4,0.9500000000000001,,0.0001,5.0
66501,5,4,0.9500000000000001,,0.0001,5.0
66601,5,4,0.9500000000000001,,0.0001,5.0
66701,5,4,0.9500000000000001,,0.0001,5.0
66801,5,4,0.9500000000000001,,0.0001,5.0
66901,5,4,0.9500000000000001,,0.0001,5.0
67001,5,4,0.9500000000000001,,0.0001,5.0
67101,5,4,0.9500000000000001,,0.0001,5.0
67201,5,4,0.9500000000000001,,0.0001,5.0
67301,5,4,0.9500000000000001,,0.0001,5.0
67401,5,4,0.9500000000000001,,0.0001,6.0
67501,5,4,0.9500000000000001,,0.0001,6.0
67601,5,4,0.9500000000000001,,0.0001,6.0
67701,5,4,0.9500000000000001,,0.0001,6.0
67801,5,4,0.9500000000000001,,0.0001,5.0
67901,5,4,0.9500000000000001,,0.0001,5.0
68001,5,4,0.9500000000000001,,0.0001,5.0
68101,5,4,0.9500000000000001,,0.0001,5.0
68201,5,4,0.9500000000000001,,0.0001,5.0
68301,5,4,0.9500000000000001,,0.0001,5.0
68401,5,4,0.9500000000000001,,0.0001,5.0
68501,5,4,0.9500000000000001,,0.0001,5.0
68601,5,4,0.9500000000000001,,0.0001,5.0
68701,5,4,0.9500000000000001,,0.0001,5.0
68801,5,4,0.9500000000000001,,0.0001,5.0
68901,5,4,0.9500000000000001,,0.0001,4.0
69001,5,4,0.9500000000000001,,0.0001,5.0
69101,5,4,0.9500000000000001,,0.0001,5.0
69201,5,4,0.9500000000000001,,0.0001,5.0
69301,5,4,0.9500000000000001,,0.0001,5.0
69401,5,4,0.9500000000000001,,0.0001,5.0
69501,5,4,0.9500000000000001,,0.0001,5.0
69601,5,4,0.9500000000000001,,0.0001,5.0
69701,5,4,0.9500000000000001,,0.0001,4.0
69801,5,4,0.9500000000000001,,0.0001,5.0
69901,5,4,0.9500000000000001,,0.0001,5.0
70001,5,4,0.9500000000000001,,0.0001,5.0
70101,5,4,0.9500000000000001,,0.0001,5.0
70201,4,4,0.9500000000000001,,0.0001,5.0
70301,4,4,0.9500000000000001,,0.0001,5.0
70401,4,4,0.9500000000000001,,0.0001,5.0
70501,4,4,0.9500000000000001,,0.0001,5.0
70601,4,4,0.9500000000000001,,0.0001,5.0
70701,4,4,0.9500000000000001,,0.0001,4.0
70801,4,4,0.9500000000000001,,0.0001,4.0
70901,4,4,0.9500000000000001,,0.0001,4.0
71001,4,4,0.9500000000000001,,0.0001,4.0
71101,4,4,0.9500000000000001,,0.0001,4.0
71201,4,4,0.9500000000000001,,0.0001,4.0
71301,4,4,0.9500000000000001,,0.0001,4.0
71401,4,4,0.9500000000000001,,0.0001,4.0
71501,4,4,0.9500000000000001,,0.0001,4.0
71601,4,4,0.9500000000000001,,0.0001,4.0
71701,4,4,0.9500000000000001,,0.0001,4.0
71801,4,4,0.9500000000000001,,0.0001,4.0
71901,4,4,0.9500000000000001,,0.0001,4.0
72001,4,4,0.9500000000000001,,0.0001,4.0
72101,4,4,0.9500000000000001,,0.0001,4.0
72201,4,4,0.9500000000000001,,0.0001,4.0
72301,4,4,0.9500000000000001,,0.0001,4.0
72401,4,4,0.9500000000000001,,0.0001,4.0
72501,4,4,0.9500000000000001,,0.0001,4.0
72601,4,4,0.9500000000000001,,0.0001,4.0
72701,4,4,0.9500000000000001,,0.0001,4.0
72801,4,4,0.9500000000000001,,0.0001,4.0
72901,4,4,0.9500000000000001,,0.0001,4.0
73001,4,4,0.9500000000000001,,0.0001,4.0
73101,4,4,0.9500000000000001,,0.0001,4.0
73201,4,4,0.9500000000000001,,0.0001,4.0
73301,4,4,0.9500000000000001,,0.0001,3.0
73401,4,4,0.9500000000000001,,0.0001,4.0
73501,4,4,0.9500000000000001,,0.0001,3.0
73601,4,4,0.9500000000000001,,0.0001,3.0
73701,4,4,0.9500000000000001,,0.0001,4.0
73801,4,4,0.9500000000000001,,0.0001,4.0
73901,4,4,0.9500000000000001,,0.0001,5.0
74001,4,4,0.9500000000000001,,0.0001,5.0
74101,4,4,0.9500000000000001,,0.0001,5.0
74201,4,4,0.9500000000000001,,0.0001,5.0
74301,4,4,0.9500000000000001,,0.0001,5.0
74401,4,4,0.9500000000000001,,0.0001,5.0
74501,4,4,0.9500000000000001,,0.0001,5.0
74601,4,4,0.9500000000000001,,0.0001,5.0
74701,4,4,0.9500000000000001,,0.0001,4.0
74801,4,4,0.9500000000000001,,0.0001,5.0
74901,4,4,0.9500000000000001,,0.0001,5.0
75001,6,4,0.9500000000000001,,0.0001,6.0
75101,6,4,0.9500000000000001,,0.0001,6.0
75201,6,4,0.9500000000000001,,0.0001,6.0
75301,6,4,0.9500000000000001,,0.0001,6.0
75401,6,4,0.9500000000000001,,0.0001,6.0
75501,6,4,0.9500000000000001,,0.0001,6.0
75601,6,4,0.9500000000000001,,0.0001,6.0
75701,6,4,0.9500000000000001,,0.0001,6.0
75801,6,4,0.9500000000000001,,0.0001,6.0
75901,6,4,0.9500000000000001,,0.0001,6.0
76001,6,4,0.9500000000000001,,0.0001,6.0
76101,6,4,0.9500000000000001,,0.0001,6.0
76201,6,4,0.9500000000000001,,0.0001,6.0
76301,6,4,0.9500000000000001,,0.0001,6.0
76401,6,4,0.9500000000000001,,0.0001,6.0
76501,6,4,0.9500000000000001,,0.0001,6.0
76601,6,4,0.9500000000000001,,0.0001,6.0
76701,6,4,0.9500000000000001,,0.0001,6.0
76801,6,4,0.9500000000000001,,0.0001,5.0
76901,6,4,0.9500000000000001,,0.0001,6.0
77001,6,4,0.9500000000000001,,0.0001,6.0
77101,6,4,0.9500000000000001,,0.0001,6.0
77201,6,4,0.9500000000000001,,0.0001,6.0
77301,6,4,0.9500000000000001,,0.0001,6.0
77401,6,4,0.9500000000000001,,0.0001,5.0
77501,6,4,0.9500000000000001,,0.0001,6.0
77601,6,4,0.9500000000000001,,0.0001,6.0
77701,6,4,0.9500000000000001,,0.0001,5.0
77801,6,4,0.9500000000000001,,0.0001,6.0
77901,6,4,0.9500000000000001,,0.0001,5.0
78001,6,4,0.9500000000000001,,0.0001,6.0
78101,6,4,0.9500000000000001,,0.0001,6.0
78201,6,4,0.9500000000000001,,0.0001,6.0
78301,6,4,0.9500000000000001,,0.0001,6.0
78401,6,4,0.9500000000000001,,0.0001,6.0
78501,6,4,0.9500000000000001,,0.0001,6.0
78601,6,4,0.9500000000000001,,0.0001,6.0
78701,6,4,0.9500000000000001,,0.0001,6.0
78801,6,4,0.9500000000000001,,0.0001,6.0
78901,6,4,0.9500000000000001,,0.0001,6.0
79001,6,4,0.9500000000000001,,0.0001,6.0
79101,6,4,0.9500000000000001,,0.0001,6.0
79201,6,4,0.9500000000000001,,0.0001,6.0
79301,6,4,0.9500000000000001,,0.0001,6.0
79401,6,4,0.9500000000000001,,0.0001,6.0
79501,6,4,0.9500000000000001,,0.0001,6.0
79601,6,4,0.9500000000000001,,0.0001,6.0
79701,6,4,0.9500000000000001,,0.0001,6.0
79801,6,4,0.9500000000000001,,0.0001,6.0
79901,6,4,0.9500000000000001,,0.0001,6.0
80001,6,4,0.9500000000000001,,0.0001,6.0
80101,6,4,0.9500000000000001,,0.0001,6.0
80201,6,4,0.9500000000000001,,0.0001,6.0
80301,6,4,0.9500000000000001,,0.0001,6.0
80401,6,4,0.9500000000000001,,0.0001,6.0
80501,6,4,0.9500000000000001,,0.0001,6.0
80601,6,4,0.9500000000000001,,0.0001,6.0
80701,6,4,0.9500000000000001,,0.0001,6.0
80801,6,4,0.9500000000000001,,0.0001,6.0
80901,6,4,0.9500000000000001,,0.0001,6.0
81001,6,4,0.9500000000000001,,0.0001,6.0
81101,6,4,0.9500000000000001,,0.0001,6.0
81201,6,4,0.9500000000000001,,0.0001,6.0
81301,6,4,0.9500000000000001,,0.0001,6.0
81401,6,4,0.9500000000000001,,0.0001,6.0
81501,6,4,0.9500000000000001,,0.0001,6.0
81601,6,4,0.9500000000000001,,0.0001,6.0
81701,6,4,0.9500000000000001,,0.0001,6.0
81801,6,4,0.9500000000000001,,0.0001,6.0
81901,6,4,0.9500000000000001,,0.0001,6.0
82001,6,4,0.9500000000000001,,0.0001,6.0
82101,6,4,0.9500000000000001,,0.0001,6.0
82201,6,4,0.9500000000000001,,0.0001,6.0
82301,6,4,0.9500000000000001,,0.0001,6.0
82401,6,4,0.9500000000000001,,0.0001,6.0
82501,6,4,0.9500000000000001,,0.0001,6.0
82601,6,4,0.9500000000000001,,0.0001,6.0
82701,6,4,0.9500000000000001,,0.0001,6.0
82801,6,4,0.9500000000000001,,0.0001,6.0
82901,6,4,0.9500000000000001,,0.0001,6.0
83001,6,4,0.9500000000000001,,0.0001,6.0
83101,6,4,0.9500000000000001,,0.0001,6.0
83201,6,4,0.9500000000000001,,0.0001,6.0
83301,6,4,0.9500000000000001,,0.0001,6.0
83401,6,4,0.9500000000000001,,0.0001,6.0
83501,6,4,0.9500000000000001,,0.0001,6.0
83601,6,4,0.9500000000000001,,0.0001,6.0
83701,6,4,0.9500000000000001,,0.0001,6.0
83801,6,4,0.9500000000000001,,0.0001,6.0
83901,6,4,0.9500000000000001,,0.0001,6.0
84001,6,4,0.9500000000000001,,0.0001,6.0
84101,6,4,0.9500000000000001,,0.0001,6.0
84201,6,4,0.9500000000000001,,0.0001,6.0
84301,6,4,0.9500000000000001,,0.0001,6.0
84401,6,4,0.9500000000000001,,0.0001,6.0
84501,6,4,0.9500000000000001,,0.0001,6.0
84601,6,4,0.9500000000000001,,0.0001,6.0
84701,6,4,0.9500000000000001,,0.0001,6.0
84801,6,4,0.9500000000000001,,0.0001,6.0
84901,6,4,0.9500000000000001,,0.0001,6.0
85001,6,4,0.9500000000000001,,0.0001,6.0
85101,6,4,0.9500000000000001,,0.0001,6.0
85201,6,4,0.9500000000000001,,0.0001,6.0
85301,6,4,0.9500000000000001,,0.0001,6.0
85401,6,4,0.9500000000000001,,0.0001,6.0
85501,6,4,0.9500000000000001,,0.0001,6.0
85601,6,4,0.9500000000000001,,0.0001,6.0
85701,6,4,0.9500000000000001,,0.0001,6.0
85801,6,4,0.9500000000000001,,0.0001,6.0
85901,6,4,0.9500000000000001,,0.0001,6.0
86001,6,4,0.9500000000000001,,0.0001,6.0
86101,6,4,0.9500000000000001,,0.0001,6.0
86201,6,4,0.9500000000000001,,0.0001,6.0
86301,6,4,0.9500000000000001,,0.0001,6.0
86401,6,4,0.9500000000000001,,0.0001,6.0
86501,6,4,0.9500000000000001,,0.0001,6.0
86601,6,4,0.9500000000000001,,0.0001,6.0
86701,6,4,0.9500000000000001,,0.0001,6.0
86801,6,4,0.9500000000000001,,0.0001,6.0
86901,6,4,0.9500000000000001,,0.0001,6.0
87001,6,4,0.9500000000000001,,0.0001,6.0
87101,6,4,0.9500000000000001,,0.0001,6.0
87201,6,4,0.9500000000000001,,0.0001,6.0
87301,6,4,0.9500000000000001,,0.0001,6.0
87401,6,4,0.9500000000000001,,0.0001,6.0
87501,6,4,0.9500000000000001,,0.0001,6.0
87601,6,4,0.9500000000000001,,0.0001,6.0
87701,6,4,0.9500000000000001,,0.0001,6.0
87801,6,4,0.9500000000000001,,0.0001,6.0
87901,6,4,0.9500000000000001,,0.0001,6.0
88001,6,4,0.9500000000000001,,0.0001,6.0
88101,6,4,0.9500000000000001,,0.0001,6.0
88201,6,4,0.9500000000000001,,0.0001,6.0
88301,6,4,0.9500000000000001,,0.0001,6.0
88401,6,4,0.9500000000000001,,0.0001,5.0
88501,6,4,0.9500000000000001,,0.0001,6.0
88601,6,4,0.9500000000000001,,0.0001,6.0
88701,6,4,0.9500000000000001,,0.0001,6.0
88801,6,4,0.9500000000000001,,0.0001,5.0
88901,6,4,0.9500000000000001,,0.0001,6.0
89001,6,4,0.9500000000000001,,0.0001,6.0
89101,6,4,0.9500000000000001,,0.0001,6.0
89201,6,4,0.9500000000000001,,0.0001,6.0
89301,6,4,0.9500000000000001,,0.0001,6.0
89401,6,4,0.9500000000000001,,0.0001,6.0
89501,6,4,0.9500000000000001,,0.0001,6.0
89601,6,4,0.9500000000000001,,0.0001,6.0
89701,6,4,0.9500000000000001,,0.0001,6.0
89801,6,4,0.9500000000000001,,0.0001,6.0
89901,6,4,0.9500000000000001,,0.0001,6.0
90001,6,4,0.9500000000000001,,0.0001,6.0
90101,6,4,0.9500000000000001,,0.0001,6.0
90201,6,4,0.9500000000000001,,0.0001,6.0
90301,6,4,0.9500000000000001,,0.0001,6.0
90401,6,4,0.9500000000000001,,0.0001,6.0
90501,6,4,0.9500000000000001,,0.0001,6.0
90601,6,4,0.9500000000000001,,0.0001,6.0
90701,6,4,0.9500000000000001,,0.0001,6.0
90801,6,4,0.9500000000000001,,0.0001,6.0
90901,6,4,0.9500000000000001,,0.0001,6.0
91001,6,4,0.9500000000000001,,0.0001,6.0
91101,6,4,0.9500000000000001,,0.0001,6.0
91201,6,4,0.9500000000000001,,0.0001,6.0
91301,6,4,0.9500000000000001,,0.0001,6.0
91401,6,4,0.9500000000000001,,0.0001,6.0
91501,6,4,0.9500000000000001,,0.0001,6.0
91601,6,4,0.9500000000000001,,0.0001,6.0
91701,6,4,0.9500000000000001,,0.0001,6.0
91801,6,4,0.9500000000000001,,0.0001,6.0
91901,6,4,0.9500000000000001,,0.0001,6.0
92001,6,4,0.9500000000000001,,0.0001,6.0
92101,6,4,0.9500000000000001,,0.0001,6.0
92201,6,4,0.9500000000000001,,0.0001,6.0
92301,6,4,0.9500000000000001,,0.0001,6.0
92401,6,4,0.9500000000000001,,0.0001,6.0
92501,6,4,0.9500000000000001,,0.0001,6.0
92601,6,4,0.9500000000000001,,0.0001,6.0
92701,6,4,0.9500000000000001,,0.0001,6.0
92801,6,4,0.9500000000000001,,0.0001,6.0
92901,6,4,0.9500000000000001,,0.0001,5.0
93001,6,4,0.9500000000000001,,0.0001,6.0
93101,6,4,0.9500000000000001,,0.0001,6.0
93201,6,4,0.9500000000000001,,0.0001,6.0
93301,6,4,0.9500000000000001,,0.0001,7.0
93401,6,4,0.9500000000000001,,0.0001,6.0
93501,6,4,0.9500000000000001,,0.0001,6.0
93601,6,4,0.9500000000000001,,0.0001,6.0
93701,6,4,0.9500000000000001,,0.0001,6.0
93801,6,4,0.9500000000000001,,0.0001,6.0
93901,6,4,0.9500000000000001,,0.0001,6.0
94001,6,4,0.9500000000000001,,0.0001,6.0
94101,6,4,0.9500000000000001,,0.0001,6.0
94201,6,4,0.9500000000000001,,0.0001,6.0
94301,6,4,0.9500000000000001,,0.0001,6.0
94401,6,4,0.9500000000000001,,0.0001,6.0
94501,6,4,0.9500000000000001,,0.0001,6.0
94601,6,4,0.9500000000000001,,0.0001,6.0
94701,6,4,0.9500000000000001,,0.0001,6.0
94801,6,4,0.9500000000000001,,0.0001,6.0
94901,6,4,0.9500000000000001,,0.0001,6.0
95001,6,4,0.9500000000000001,,0.0001,6.0
95101,6,4,0.9500000000000001,,0.0001,6.0
95201,6,4,0.9500000000000001,,0.0001,6.0
95301,6,4,0.9500000000000001,,0.0001,6.0
95401,6,4,0.9500000000000001,,0.0001,6.0
95501,6,4,0.9500000000000001,,0.0001,6.0
95601,6,4,0.9500000000000001,,0.0001,6.0
95701,6,4,0.9500000000000001,,0.0001,6.0
95801,6,4,0.9500000000000001,,0.0001,6.0
95901,6,4,0.9500000000000001,,0.0001,5.0
96001,6,4,0.9500000000000001,,0.0001,6.0
96101,6,4,0.9500000000000001,,0.0001,6.0
96201,6,4,0.9500000000000001,,0.0001,6.0
96301,6,4,0.9500000000000001,,0.0001,6.0
96401,6,4,0.9500000000000001,,0.0001,6.0
96501,6,4,0.9500000000000001,,0.0001,6.0
96601,6,4,0.9500000000000001,,0.0001,5.0
96701,6,4,0.9500000000000001,,0.0001,6.0
96801,6,4,0.9500000000000001,,0.0001,6.0
96901,6,4,0.9500000000000001,,0.0001,6.0
97001,6,4,0.9500000000000001,,0.0001,6.0
97101,6,4,0.9500000000000001,,0.0001,6.0
97201,6,4,0.9500000000000001,,0.0001,6.0
97301,6,4,0.9500000000000001,,0.0001,6.0
97401,6,4,0.9500000000000001,,0.0001,6.0
97501,6,4,0.9500000000000001,,0.0001,6.0
97601,6,4,0.9500000000000001,,0.0001,7.0
97701,6,4,0.9500000000000001,,0.0001,6.0
97801,6,4,0.9500000000000001,,0.0001,6.0
97901,6,4,0.9500000000000001,,0.0001,6.0
98001,6,4,0.9500000000000001,,0.0001,6.0
98101,6,4,0.9500000000000001,,0.0001,6.0
98201,6,4,0.9500000000000001,,0.0001,6.0
98301,6,4,0.9500000000000001,,0.0001,6.0
98401,6,4,0.9500000000000001,,0.0001,6.0
98501,6,4,0.9500000000000001,,0.0001,6.0
98601,6,4,0.9500000000000001,,0.0001,6.0
98701,6,4,0.9500000000000001,,0.0001,6.0
98801,6,4,0.9500000000000001,,0.0001,6.0
98901,6,4,0.9500000000000001,,0.0001,6.0
99001,6,4,0.9500000000000001,,0.0001,6.0
99101,6,4,0.9500000000000001,,0.0001,6.0
99201,5,4,0.9500000000000001,,0.0001,5.0
99301,5,4,0.9500000000000001,,0.0001,5.0
99401,5,4,0.9500000000000001,,0.0001,5.0
99501,5,4,0.9500000000000001,,0.0001,5.0
99601,5,4,0.9500000000000001,,0.0001,5.0
99701,5,4,0.9500000000000001,,0.0001,5.0
99801,5,4,0.9500000000000001,,0.0001,5.0
99901,5,4,0.9500000000000001,,0.0001,4.0
